timestamp,symbol,step,detail,extra
2025-07-29 14:58:38,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.975; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:39,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:39,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.975; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:39,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:39,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.943; Entropia: 0.906; Entropia alta (>= 0.275); Spin: 0.222; Buffer tick: 200
2025-07-29 14:58:39,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.953; Spin: 0.100; Buffer tick: 200
2025-07-29 14:58:40,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:40,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.943; Entropia: 0.953; Entropia alta (>= 0.275); Spin: 0.222; Buffer tick: 200
2025-07-29 14:58:40,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.951; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:40,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:40,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.953; Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 200
2025-07-29 14:58:40,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.951; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:41,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.943; Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:41,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:41,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.943; Entropia: 0.949; Spin: 0.222; Buffer tick: 200
2025-07-29 14:58:41,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.943; Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:41,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:41,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.894; Entropia: 0.957; Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 200
2025-07-29 14:58:41,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.943; Entropia: 0.949; Spin: 0.222; Buffer tick: 200
2025-07-29 14:58:42,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.277; Confidence troppo bassa; Entropia: 0.947; Entropia alta (>= 0.275); Spin: -0.077; Buffer tick: 200
2025-07-29 14:58:42,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:42,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.894; Entropia: 0.957; Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 200
2025-07-29 14:58:42,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.947; Spin: 0.294; Buffer tick: 200
2025-07-29 14:58:43,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:43,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.894; Entropia: 0.963; Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 200
2025-07-29 14:58:43,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.952; Spin: 0.294; Buffer tick: 200
2025-07-29 14:58:43,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.277; Confidence troppo bassa; Entropia: 0.906; Entropia alta (>= 0.275); Spin: 0.077; Buffer tick: 200
2025-07-29 14:58:43,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:43,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.958; Spin: 0.294; Buffer tick: 200
2025-07-29 14:58:44,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.277; Confidence troppo bassa; Entropia: 0.898; Entropia alta (>= 0.275); Spin: 0.077; Buffer tick: 200
2025-07-29 14:58:44,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:44,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.958; Spin: 0.294; Buffer tick: 200
2025-07-29 14:58:44,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:44,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.958; Spin: 0.294; Buffer tick: 200
2025-07-29 14:58:45,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:45,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.902; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:45,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.728; Entropia: 0.993; Spin: 0.176; Buffer tick: 200
2025-07-29 14:58:45,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:45,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.902; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:45,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.993; Spin: 0.111; Buffer tick: 200
2025-07-29 14:58:46,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:46,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.898; Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 200
2025-07-29 14:58:46,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.993; Spin: 0.111; Buffer tick: 200
2025-07-29 14:58:46,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:46,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.890; Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 200
2025-07-29 14:58:46,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.989; Spin: 0.053; Buffer tick: 200
2025-07-29 14:58:47,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:47,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.890; Entropia alta (>= 0.275); Spin: -0.053; Buffer tick: 200
2025-07-29 14:58:47,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.989; Spin: 0.053; Buffer tick: 200
2025-07-29 14:58:47,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.981; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:47,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.885; Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 200
2025-07-29 14:58:47,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:48,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.979; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:48,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.885; Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 200
2025-07-29 14:58:48,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:48,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.979; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:48,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.854; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:48,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.989; Spin: 0.053; Buffer tick: 200
2025-07-29 14:58:49,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.775; Confidence troppo bassa; Entropia: 0.819; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 200
2025-07-29 14:58:49,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.979; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:49,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.989; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:49,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.979; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:49,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.989; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:50,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.829; Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 200
2025-07-29 14:58:50,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.979; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:50,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.989; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:50,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.775; Confidence troppo bassa; Entropia: 0.813; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 200
2025-07-29 14:58:50,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.989; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:50,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.989; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:51,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.258; Confidence troppo bassa; Entropia: 0.791; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.067; Buffer tick: 200
2025-07-29 14:58:51,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.989; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:51,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.943; Entropia: 0.849; Entropia alta (>= 0.275); Spin: 0.222; Buffer tick: 200
2025-07-29 14:58:51,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.994; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:51,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.258; Confidence troppo bassa; Entropia: 0.791; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.067; Buffer tick: 200
2025-07-29 14:58:51,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.989; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:52,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.853; Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 200
2025-07-29 14:58:52,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 1.000; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:52,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.989; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:52,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 1.000; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:53,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.728; Confidence troppo bassa; Entropia: 0.797; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.176; Buffer tick: 200
2025-07-29 14:58:53,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.998; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:53,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.849; Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 200
2025-07-29 14:58:53,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 1.000; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:53,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:53,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.849; Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 200
2025-07-29 14:58:53,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 1.000; Spin: 0.158; Buffer tick: 200
2025-07-29 14:58:54,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:54,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.855; Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 200
2025-07-29 14:58:54,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 1.000; Spin: 0.100; Buffer tick: 200
2025-07-29 14:58:54,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:54,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.855; Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 200
2025-07-29 14:58:54,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.994; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:55,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:55,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.943; Entropia: 0.782; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.222; Buffer tick: 200
2025-07-29 14:58:55,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:55,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:55,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:56,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:56,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:56,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:56,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.769; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 200
2025-07-29 14:58:56,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:57,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:57,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.748; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:57,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:57,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:57,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:58,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:58,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:58,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:58,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:59,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:59,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.990; Spin: 0.000; Buffer tick: 200
2025-07-29 14:58:59,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:58:59,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.994; Spin: 0.053; Buffer tick: 200
2025-07-29 14:59:00,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.905; Entropia: 0.833; Entropia alta (>= 0.275); Spin: 0.273; Buffer tick: 200
2025-07-29 14:59:00,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:00,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.994; Spin: 0.053; Buffer tick: 200
2025-07-29 14:59:00,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:00,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.963; Spin: 0.053; Buffer tick: 200
2025-07-29 14:59:01,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:01,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.960; Spin: 0.053; Buffer tick: 200
2025-07-29 14:59:01,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:01,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.954; Spin: 0.158; Buffer tick: 200
2025-07-29 14:59:02,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.819; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 200
2025-07-29 14:59:02,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:02,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.946; Spin: 0.158; Buffer tick: 200
2025-07-29 14:59:03,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.632; Confidence troppo bassa; Entropia: 0.821; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 200
2025-07-29 14:59:03,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:03,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.535; Confidence troppo bassa; Entropia: 0.725; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: -0.143; Buffer tick: 200
2025-07-29 14:59:03,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.951; Spin: 0.158; Buffer tick: 200
2025-07-29 14:59:03,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.975; Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 200
2025-07-29 14:59:03,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:03,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.953; Spin: 0.263; Buffer tick: 200
2025-07-29 14:59:04,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:04,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.277; Confidence troppo bassa; Entropia: 0.955; Entropia alta (>= 0.275); Spin: -0.077; Buffer tick: 200
2025-07-29 14:59:04,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.952; Spin: 0.263; Buffer tick: 200
2025-07-29 14:59:04,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.277; Confidence troppo bassa; Entropia: 0.977; Entropia alta (>= 0.275); Spin: 0.077; Buffer tick: 200
2025-07-29 14:59:04,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.994; Spin: 0.100; Buffer tick: 200
2025-07-29 14:59:04,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.277; Confidence troppo bassa; Entropia: 0.949; Entropia alta (>= 0.275); Spin: 0.077; Buffer tick: 200
2025-07-29 14:59:04,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.957; Spin: 0.263; Buffer tick: 200
2025-07-29 14:59:05,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.258; Confidence troppo bassa; Entropia: 0.980; Entropia alta (>= 0.275); Spin: 0.067; Buffer tick: 200
2025-07-29 14:59:05,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:59:05,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.277; Confidence troppo bassa; Entropia: 0.949; Entropia alta (>= 0.275); Spin: 0.077; Buffer tick: 200
2025-07-29 14:59:05,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.961; Spin: 0.200; Buffer tick: 200
2025-07-29 14:59:05,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.500; Confidence troppo bassa; Entropia: 0.983; Entropia alta (>= 0.275); Spin: 0.125; Buffer tick: 200
2025-07-29 14:59:05,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:59:05,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.277; Confidence troppo bassa; Entropia: 0.949; Entropia alta (>= 0.275); Spin: 0.077; Buffer tick: 200
2025-07-29 14:59:05,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.963; Spin: 0.200; Buffer tick: 200
2025-07-29 14:59:06,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.728; Confidence troppo bassa; Entropia: 0.988; Entropia alta (>= 0.275); Spin: 0.176; Buffer tick: 200
2025-07-29 14:59:06,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:59:06,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.258; Confidence troppo bassa; Entropia: 0.954; Entropia alta (>= 0.275); Spin: 0.067; Buffer tick: 200
2025-07-29 14:59:06,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.968; Spin: 0.200; Buffer tick: 200
2025-07-29 14:59:06,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 200
2025-07-29 14:59:06,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.955; Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 200
2025-07-29 14:59:06,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.970; Spin: 0.200; Buffer tick: 200
2025-07-29 14:59:07,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.243; Confidence troppo bassa; Entropia: 0.988; Entropia alta (>= 0.275); Spin: 0.059; Buffer tick: 200
